2016-05-31 14:29:39;Ute;25.8;38
2016-05-31 14:30:26;Inne;25.1;42
2016-05-31 14:30:39;Ute;25.8;38
2016-05-31 14:31:26;Inne;25.1;42
2016-05-31 14:31:39;Ute;25.8;39
2016-05-31 14:32:26;Inne;25.1;42
2016-05-31 14:32:38;Ute;25.8;39
2016-05-31 14:33:25;Inne;25.1;42
2016-05-31 14:34:25;Inne;25.1;42
2016-05-31 14:34:38;Ute;25.9;37
2016-05-31 14:35:25;Inne;25.1;42
2016-05-31 14:35:38;Ute;25.8;37
2016-05-31 14:36:25;Inne;25.1;42
2016-05-31 14:36:38;Ute;25.8;38
2016-05-31 14:37:25;Inne;25.1;42
2016-05-31 14:37:38;Ute;25.9;39
2016-05-31 14:38:25;Inne;25.1;42
2016-05-31 14:39:25;Inne;25.1;42
2016-05-31 14:39:37;Ute;26.0;38
2016-05-31 14:40:25;Inne;25.1;42
2016-05-31 14:40:37;Ute;26.0;38
2016-05-31 14:41:24;Inne;25.1;42
2016-05-31 14:41:37;Ute;26.0;38
2016-05-31 14:42:24;Inne;25.1;42
2016-05-31 14:42:37;Ute;26.0;38
2016-05-31 14:43:24;Inne;25.1;42
2016-05-31 14:44:24;Inne;25.1;42
2016-05-31 14:44:37;Ute;26.1;39
2016-05-31 14:45:24;Inne;25.1;42
2016-05-31 14:45:37;Ute;26.6;39
2016-05-31 14:46:24;Inne;25.3;42
2016-05-31 14:46:36;Ute;27.2;38
2016-05-31 14:47:23;Inne;25.3;42
2016-05-31 14:47:36;Ute;28.1;35
2016-05-31 14:48:23;Inne;25.3;42
2016-05-31 14:49:23;Inne;25.3;42
2016-05-31 14:49:36;Ute;29.6;33
2016-05-31 14:50:23;Inne;25.3;42
2016-05-31 14:50:36;Ute;30.1;31
2016-05-31 14:51:23;Inne;25.3;42
2016-05-31 14:51:36;Ute;30.7;30
2016-05-31 14:52:23;Inne;25.3;42
2016-05-31 14:52:36;Ute;31.0;27
2016-05-31 14:53:23;Inne;25.4;42
2016-05-31 14:54:23;Inne;25.4;42
2016-05-31 14:54:35;Ute;31.9;28
2016-05-31 14:55:22;Inne;25.4;42
2016-05-31 14:55:35;Ute;32.3;27
2016-05-31 14:56:22;Inne;25.4;42
2016-05-31 14:56:35;Ute;32.6;26
2016-05-31 14:57:22;Inne;25.4;42
2016-05-31 14:57:35;Ute;32.9;27
2016-05-31 14:58:22;Inne;25.4;42
2016-05-31 14:59:22;Inne;25.4;42
2016-05-31 14:59:35;Ute;32.9;23
2016-05-31 15:00:22;Inne;25.4;42
2016-05-31 15:00:35;Ute;32.8;22
2016-05-31 15:01:22;Inne;25.4;42
2016-05-31 15:01:34;Ute;33.1;24
2016-05-31 15:02:21;Inne;25.4;43
2016-05-31 15:02:34;Ute;33.4;24
2016-05-31 15:03:21;Inne;25.4;43
2016-05-31 15:04:21;Inne;25.4;43
2016-05-31 15:04:34;Ute;34.4;24
2016-05-31 15:05:21;Inne;25.4;43
2016-05-31 15:05:34;Ute;35.0;23
2016-05-31 15:06:21;Inne;25.4;43
2016-05-31 15:06:34;Ute;35.4;19
2016-05-31 15:07:21;Inne;25.4;43
2016-05-31 15:07:34;Ute;35.4;19
2016-05-31 15:08:21;Inne;25.4;43
2016-05-31 15:09:20;Inne;25.4;43
2016-05-31 15:09:33;Ute;35.0;18
2016-05-31 15:10:20;Inne;25.4;43
2016-05-31 15:10:33;Ute;35.2;18
2016-05-31 15:11:20;Inne;25.4;43
2016-05-31 15:11:33;Ute;34.9;18
2016-05-31 15:12:20;Inne;25.4;42
2016-05-31 15:12:33;Ute;34.5;17
2016-05-31 15:13:20;Inne;25.4;42
2016-05-31 15:14:33;Ute;34.1;19
2016-05-31 15:15:20;Inne;25.4;42
2016-05-31 15:15:32;Ute;34.1;20
2016-05-31 15:16:19;Inne;25.4;42
2016-05-31 15:16:32;Ute;34.1;19
2016-05-31 15:17:19;Inne;25.4;42
2016-05-31 15:17:32;Ute;34.1;20
2016-05-31 15:18:19;Inne;25.4;42
2016-05-31 15:19:19;Inne;25.4;42
2016-05-31 15:19:32;Ute;34.1;20
2016-05-31 15:20:19;Inne;25.4;42
2016-05-31 15:20:32;Ute;34.0;18
2016-05-31 15:21:19;Inne;25.4;42
2016-05-31 15:21:32;Ute;34.0;19
2016-05-31 15:22:19;Inne;25.6;42
2016-05-31 15:22:31;Ute;33.8;21
2016-05-31 15:23:18;Inne;25.6;42
2016-05-31 15:24:18;Inne;25.6;42
2016-05-31 15:24:31;Ute;34.2;23
2016-05-31 15:25:18;Inne;25.6;42
2016-05-31 15:25:31;Ute;34.7;24
2016-05-31 15:26:18;Inne;25.6;42
2016-05-31 15:26:31;Ute;35.2;23
2016-05-31 15:27:18;Inne;25.6;42
2016-05-31 15:27:31;Ute;35.9;24
2016-05-31 15:28:18;Inne;25.6;42
2016-05-31 15:29:18;Inne;25.6;42
2016-05-31 15:29:30;Ute;36.8;24
2016-05-31 15:30:17;Inne;25.6;42
2016-05-31 15:30:30;Ute;37.1;22
2016-05-31 15:31:17;Inne;25.6;42
2016-05-31 15:31:30;Ute;37.4;22
2016-05-31 15:32:17;Inne;25.6;42
2016-05-31 15:32:30;Ute;37.4;21
2016-05-31 15:33:17;Inne;25.6;42
2016-05-31 15:34:17;Inne;25.6;42
2016-05-31 15:34:30;Ute;37.1;21
2016-05-31 15:35:17;Inne;25.6;42
2016-05-31 15:35:30;Ute;37.1;21
2016-05-31 15:36:17;Inne;25.6;42
2016-05-31 15:36:29;Ute;37.1;21
2016-05-31 15:37:16;Inne;25.6;42
2016-05-31 15:37:29;Ute;36.9;22
2016-05-31 15:38:16;Inne;25.6;42
2016-05-31 15:39:16;Inne;25.6;42
2016-05-31 15:39:29;Ute;37.1;21
2016-05-31 15:40:16;Inne;25.6;42
2016-05-31 15:40:29;Ute;37.1;20
2016-05-31 15:41:16;Inne;25.6;42
2016-05-31 15:41:29;Ute;37.4;20
2016-05-31 15:42:16;Inne;25.6;42
2016-05-31 15:42:29;Ute;37.4;20
2016-05-31 15:43:16;Inne;25.6;42
2016-05-31 15:44:15;Inne;25.6;42
2016-05-31 15:44:28;Ute;37.6;20
2016-05-31 15:45:15;Inne;25.6;42
2016-05-31 15:45:28;Ute;37.6;20
2016-05-31 15:46:15;Inne;25.6;42
2016-05-31 15:46:28;Ute;37.6;20
2016-05-31 15:47:15;Inne;25.6;42
2016-05-31 15:47:28;Ute;37.6;20
2016-05-31 15:48:15;Inne;25.6;41
2016-05-31 15:49:15;Inne;25.6;41
2016-05-31 15:49:28;Ute;37.7;20
2016-05-31 15:50:15;Inne;25.6;41
2016-05-31 15:50:28;Ute;37.9;20
2016-05-31 15:51:14;Inne;25.6;41
2016-05-31 15:51:27;Ute;38.1;19
2016-05-31 15:52:14;Inne;25.6;41
2016-05-31 15:52:27;Ute;38.2;19
2016-05-31 15:53:14;Inne;25.6;41
2016-05-31 15:54:14;Inne;25.6;41
2016-05-31 15:54:27;Ute;37.7;19
2016-05-31 15:55:14;Inne;25.6;41
2016-05-31 15:55:27;Ute;37.7;19
2016-05-31 15:56:14;Inne;25.6;41
2016-05-31 15:56:27;Ute;37.7;19
2016-05-31 15:57:14;Inne;25.6;41
2016-05-31 15:57:27;Ute;37.8;19
2016-05-31 15:58:13;Inne;25.6;41
2016-05-31 15:59:13;Inne;25.6;41
2016-05-31 15:59:26;Ute;37.8;18
2016-05-31 16:00:13;Inne;25.6;41
2016-05-31 16:00:26;Ute;37.8;18
2016-05-31 16:01:13;Inne;25.6;41
2016-05-31 16:01:26;Ute;37.8;18
2016-05-31 16:02:13;Inne;25.6;41
2016-05-31 16:02:26;Ute;37.8;18
2016-05-31 16:03:13;Inne;25.6;41
2016-05-31 16:04:13;Inne;25.6;41
2016-05-31 16:04:26;Ute;38.0;18
2016-05-31 16:05:12;Inne;25.6;41
2016-05-31 16:05:25;Ute;37.9;18
2016-05-31 16:06:12;Inne;25.6;41
2016-05-31 16:06:25;Ute;37.9;18
2016-05-31 16:07:12;Inne;25.6;41
2016-05-31 16:07:25;Ute;37.7;18
2016-05-31 16:09:12;Inne;25.6;41
2016-05-31 16:09:25;Ute;37.4;19
2016-05-31 16:10:12;Inne;25.6;41
2016-05-31 16:10:25;Ute;37.4;18
2016-05-31 16:11:12;Inne;25.6;41
2016-05-31 16:11:25;Ute;37.4;18
2016-05-31 16:12:11;Inne;25.6;41
2016-05-31 16:12:24;Ute;37.4;18
2016-05-31 16:13:11;Inne;25.6;41
2016-05-31 16:13:25;Ute;37.4;18
2016-05-31 16:14:24;Ute;37.4;18
2016-05-31 16:15:11;Inne;25.8;41
2016-05-31 16:15:24;Ute;37.6;18
2016-05-31 16:16:11;Inne;25.8;41
2016-05-31 16:16:24;Ute;37.6;18
2016-05-31 16:17:11;Inne;25.8;41
2016-05-31 16:17:24;Ute;37.8;18
2016-05-31 16:19:11;Inne;25.8;41
2016-05-31 16:19:23;Ute;37.8;19
2016-05-31 16:20:10;Inne;25.8;41
2016-05-31 16:20:23;Ute;37.7;18
2016-05-31 16:21:10;Inne;25.8;41
2016-05-31 16:21:23;Ute;37.7;18
2016-05-31 16:22:10;Inne;25.8;41
2016-05-31 16:22:23;Ute;37.6;18
2016-05-31 16:24:23;Ute;37.4;19
2016-05-31 16:25:10;Inne;25.8;41
2016-05-31 16:25:23;Ute;37.4;19
2016-05-31 16:26:10;Inne;25.8;41
2016-05-31 16:26:22;Ute;37.4;19
2016-05-31 16:27:09;Inne;25.8;41
2016-05-31 16:27:22;Ute;37.4;19
2016-05-31 16:28:09;Inne;25.8;41
2016-05-31 16:29:09;Inne;25.8;41
2016-05-31 16:29:22;Ute;37.4;19
2016-05-31 16:30:09;Inne;25.8;41
2016-05-31 16:30:22;Ute;37.1;19
2016-05-31 16:31:09;Inne;25.8;41
2016-05-31 16:31:22;Ute;37.1;19
2016-05-31 16:32:09;Inne;25.8;41
2016-05-31 16:32:22;Ute;37.1;20
2016-05-31 16:33:09;Inne;25.8;41
2016-05-31 16:34:21;Ute;36.8;21
2016-05-31 16:35:08;Inne;25.8;41
2016-05-31 16:35:21;Ute;36.6;21
2016-05-31 16:36:08;Inne;25.8;41
2016-05-31 16:36:21;Ute;36.6;20
2016-05-31 16:37:08;Inne;25.8;41
2016-05-31 16:37:21;Ute;36.4;20
2016-05-31 16:38:08;Inne;25.8;41
2016-05-31 16:39:08;Inne;25.8;41
2016-05-31 16:39:21;Ute;36.1;21
2016-05-31 16:40:08;Inne;25.8;41
2016-05-31 16:40:21;Ute;36.1;21
2016-05-31 16:41:07;Inne;25.8;41
2016-05-31 16:41:20;Ute;36.1;21
2016-05-31 16:42:07;Inne;25.8;41
2016-05-31 16:42:20;Ute;36.1;21
2016-05-31 16:43:07;Inne;25.8;41
2016-05-31 16:44:07;Inne;25.8;41
2016-05-31 16:44:20;Ute;35.9;21
2016-05-31 16:45:07;Inne;25.8;41
2016-05-31 16:45:20;Ute;35.9;21
2016-05-31 16:46:07;Inne;25.8;41
2016-05-31 16:46:20;Ute;35.7;21
2016-05-31 16:47:07;Inne;25.8;41
2016-05-31 16:47:20;Ute;35.4;21
2016-05-31 16:48:06;Inne;25.8;41
2016-05-31 16:49:06;Inne;25.8;41
2016-05-31 16:49:19;Ute;34.4;22
2016-05-31 16:50:06;Inne;25.8;41
2016-05-31 16:50:19;Ute;34.1;22
2016-05-31 16:51:06;Inne;25.8;41
2016-05-31 16:51:19;Ute;33.4;21
2016-05-31 16:52:06;Inne;25.8;41
2016-05-31 16:52:19;Ute;32.9;22
2016-05-31 16:53:06;Inne;25.8;41
2016-05-31 16:54:06;Inne;25.8;41
2016-05-31 16:54:19;Ute;31.9;22
2016-05-31 16:55:05;Inne;25.8;41
2016-05-31 16:55:18;Ute;31.3;22
2016-05-31 16:56:05;Inne;25.8;41
2016-05-31 16:56:18;Ute;30.9;23
2016-05-31 16:57:05;Inne;25.8;40
2016-05-31 16:57:18;Ute;30.4;24
2016-05-31 16:58:05;Inne;25.8;40
2016-05-31 16:59:05;Inne;25.8;40
2016-05-31 16:59:18;Ute;29.9;24
2016-05-31 17:00:05;Inne;25.8;40
2016-05-31 17:00:18;Ute;29.6;24
2016-05-31 17:01:05;Inne;25.6;40
2016-05-31 17:01:18;Ute;29.1;24
2016-05-31 17:02:04;Inne;25.6;40
2016-05-31 17:02:17;Ute;28.9;25
2016-05-31 17:03:04;Inne;25.6;40
2016-05-31 17:04:04;Inne;25.6;40
2016-05-31 17:04:17;Ute;28.4;25
2016-05-31 17:05:04;Inne;25.6;40
2016-05-31 17:05:17;Ute;28.1;25
2016-05-31 17:06:04;Inne;25.6;40
2016-05-31 17:06:17;Ute;28.0;26
2016-05-31 17:07:04;Inne;25.6;40
2016-05-31 17:07:17;Ute;27.8;26
2016-05-31 17:08:04;Inne;25.6;40
2016-05-31 17:09:03;Inne;25.6;40
2016-05-31 17:09:16;Ute;27.4;26
2016-05-31 17:10:03;Inne;25.6;40
2016-05-31 17:10:16;Ute;27.3;26
2016-05-31 17:11:03;Inne;25.6;40
2016-05-31 17:11:16;Ute;27.1;27
2016-05-31 17:12:03;Inne;25.6;40
2016-05-31 17:12:16;Ute;27.0;27
2016-05-31 17:13:03;Inne;25.6;40
2016-05-31 17:14:03;Inne;25.6;40
2016-05-31 17:14:16;Ute;26.9;28
2016-05-31 17:15:03;Inne;25.6;40
2016-05-31 17:15:16;Ute;26.8;28
2016-05-31 17:16:02;Inne;25.6;40
2016-05-31 17:16:15;Ute;26.8;29
2016-05-31 17:17:02;Inne;25.6;40
2016-05-31 17:17:15;Ute;26.7;29
2016-05-31 17:18:02;Inne;25.6;40
2016-05-31 17:19:02;Inne;25.6;40
2016-05-31 17:19:15;Ute;26.6;29
2016-05-31 17:20:02;Inne;25.6;40
2016-05-31 17:20:15;Ute;26.4;29
2016-05-31 17:21:02;Inne;25.6;40
2016-05-31 17:21:15;Ute;26.3;29
2016-05-31 17:22:02;Inne;25.6;40
2016-05-31 17:22:15;Ute;26.2;29
2016-05-31 17:23:01;Inne;25.6;40
2016-05-31 17:24:14;Ute;26.0;30
2016-05-31 17:25:01;Inne;25.6;40
2016-05-31 17:25:14;Ute;26.0;30
2016-05-31 17:26:01;Inne;25.6;40
2016-05-31 17:26:14;Ute;25.9;30
2016-05-31 17:27:01;Inne;25.6;40
2016-05-31 17:27:14;Ute;25.9;30
2016-05-31 17:28:01;Inne;25.6;40
2016-05-31 17:29:01;Inne;25.6;40
2016-05-31 17:29:14;Ute;25.6;30
2016-05-31 17:30:00;Inne;25.6;40
2016-05-31 17:30:14;Ute;25.6;30
2016-05-31 17:31:00;Inne;25.6;40
2016-05-31 17:31:13;Ute;25.6;30
2016-05-31 17:32:00;Inne;25.6;40
2016-05-31 17:32:13;Ute;25.6;31
2016-05-31 17:33:00;Inne;25.6;40
2016-05-31 17:34:00;Inne;25.6;40
2016-05-31 17:34:13;Ute;25.4;31
2016-05-31 17:35:00;Inne;25.6;40
2016-05-31 17:35:13;Ute;25.3;31
2016-05-31 17:36:00;Inne;25.6;40
2016-05-31 17:36:13;Ute;25.3;31
2016-05-31 17:37:00;Inne;25.6;40
2016-05-31 17:37:13;Ute;25.3;31
2016-05-31 17:37:59;Inne;25.6;40
2016-05-31 17:38:59;Inne;25.6;40
2016-05-31 17:39:12;Ute;25.2;31
2016-05-31 17:39:59;Inne;25.6;40
2016-05-31 17:40:12;Ute;25.2;32
2016-05-31 17:40:59;Inne;25.6;40
2016-05-31 17:41:12;Ute;25.2;32
2016-05-31 17:41:59;Inne;25.6;40
2016-05-31 17:42:12;Ute;25.2;32
2016-05-31 17:42:59;Inne;25.6;40
2016-05-31 17:43:58;Inne;25.6;40
2016-05-31 17:44:58;Inne;25.6;40
2016-05-31 17:45:11;Ute;25.1;32
2016-05-31 17:45:58;Inne;25.6;40
2016-05-31 17:46:11;Ute;25.1;32
2016-05-31 17:46:58;Inne;25.6;40
2016-05-31 17:47:11;Ute;25.1;32
2016-05-31 17:47:58;Inne;25.6;40
2016-05-31 17:48:58;Inne;25.6;40
2016-05-31 17:49:11;Ute;25.0;32
2016-05-31 17:49:58;Inne;25.6;40
2016-05-31 17:50:11;Ute;25.0;32
2016-05-31 17:50:58;Inne;25.6;40
2016-05-31 17:51:11;Ute;24.9;32
2016-05-31 17:51:57;Inne;25.6;40
2016-05-31 17:52:10;Ute;24.9;32
2016-05-31 17:52:57;Inne;25.6;40
2016-05-31 17:53:57;Inne;25.6;40
2016-05-31 17:54:10;Ute;24.8;32
2016-05-31 17:54:57;Inne;25.6;39
2016-05-31 17:55:10;Ute;24.8;32
2016-05-31 17:55:57;Inne;25.6;39
2016-05-31 17:56:10;Ute;24.7;32
2016-05-31 17:56:57;Inne;25.4;39
2016-05-31 17:57:10;Ute;24.7;32
2016-05-31 17:57:57;Inne;25.4;39
2016-05-31 17:58:56;Inne;25.4;39
2016-05-31 17:59:09;Ute;24.6;32
2016-05-31 17:59:56;Inne;25.4;39
2016-05-31 18:00:09;Ute;24.4;32
2016-05-31 18:00:56;Inne;25.4;39
2016-05-31 18:01:09;Ute;24.4;32
2016-05-31 18:01:56;Inne;25.5;39
2016-05-31 18:02:09;Ute;24.4;32
2016-05-31 18:02:56;Inne;25.4;39
2016-05-31 18:03:56;Inne;25.4;39
2016-05-31 18:04:09;Ute;24.4;32
2016-05-31 18:04:56;Inne;25.4;39
2016-05-31 18:05:09;Ute;24.3;32
2016-05-31 18:05:55;Inne;25.4;39
2016-05-31 18:06:08;Ute;24.2;32
2016-05-31 18:06:55;Inne;25.4;39
2016-05-31 18:07:08;Ute;24.2;32
2016-05-31 18:07:55;Inne;25.4;39
2016-05-31 18:08:55;Inne;25.4;39
2016-05-31 18:09:08;Ute;24.1;32
2016-05-31 18:09:55;Inne;25.4;39
2016-05-31 18:10:08;Ute;24.1;32
2016-05-31 18:10:55;Inne;25.4;39
2016-05-31 18:11:08;Ute;24.1;32
2016-05-31 18:11:55;Inne;25.4;39
2016-05-31 18:12:08;Ute;24.1;32
2016-05-31 18:12:54;Inne;25.4;39
2016-05-31 18:13:54;Inne;25.4;39
2016-05-31 18:14:07;Ute;23.9;33
2016-05-31 18:14:54;Inne;25.4;38
2016-05-31 18:15:07;Ute;23.9;33
2016-05-31 18:15:54;Inne;25.4;38
2016-05-31 18:16:07;Ute;23.9;33
2016-05-31 18:16:54;Inne;25.4;38
2016-05-31 18:17:07;Ute;23.9;33
2016-05-31 18:18:54;Inne;25.4;38
2016-05-31 18:19:07;Ute;23.9;33
2016-05-31 18:19:53;Inne;25.3;38
2016-05-31 18:20:06;Ute;23.9;33
2016-05-31 18:20:53;Inne;25.4;38
2016-05-31 18:21:06;Ute;23.9;33
2016-05-31 18:21:53;Inne;25.4;38
2016-05-31 18:22:06;Ute;23.7;33
2016-05-31 18:22:53;Inne;25.4;38
2016-05-31 18:23:53;Inne;25.4;38
2016-05-31 18:24:06;Ute;23.7;33
2016-05-31 18:24:53;Inne;25.4;38
2016-05-31 18:25:06;Ute;23.7;33
2016-05-31 18:25:53;Inne;25.4;38
2016-05-31 18:26:06;Ute;23.7;33
2016-05-31 18:26:52;Inne;25.4;38
2016-05-31 18:27:06;Ute;23.7;33
2016-05-31 18:27:52;Inne;25.4;38
2016-05-31 18:28:52;Inne;25.4;38
2016-05-31 18:29:05;Ute;23.7;33
2016-05-31 18:29:52;Inne;25.4;38
2016-05-31 18:30:05;Ute;23.7;33
2016-05-31 18:30:52;Inne;25.4;38
2016-05-31 18:31:05;Ute;23.7;33
2016-05-31 18:31:52;Inne;25.3;38
2016-05-31 18:32:05;Ute;23.7;33
2016-05-31 18:32:52;Inne;25.4;38
2016-05-31 18:33:51;Inne;25.4;38
2016-05-31 18:34:05;Ute;23.7;33
2016-05-31 18:34:51;Inne;25.4;38
2016-05-31 18:35:04;Ute;23.7;33
2016-05-31 18:35:51;Inne;25.3;38
2016-05-31 18:36:04;Ute;23.7;33
2016-05-31 18:36:51;Inne;25.4;38
2016-05-31 18:37:04;Ute;23.5;33
2016-05-31 18:37:51;Inne;25.4;38
2016-05-31 18:38:51;Inne;25.4;38
2016-05-31 18:39:04;Ute;23.7;33
2016-05-31 18:39:51;Inne;25.3;37
2016-05-31 18:40:04;Ute;23.7;33
2016-05-31 18:41:57;Inne;25.3;37
2016-05-31 18:42:11;Ute;23.7;33
2016-05-31 18:42:57;Inne;25.4;38
2016-05-31 18:43:10;Ute;23.7;33
2016-05-31 18:43:57;Inne;25.3;37
2016-05-31 18:44:57;Inne;25.3;37
2016-05-31 18:45:10;Ute;23.5;33
2016-05-31 18:45:57;Inne;25.3;37
2016-05-31 18:46:10;Ute;23.5;33
2016-05-31 18:46:57;Inne;25.4;37
2016-05-31 18:47:10;Ute;23.5;33
2016-05-31 18:47:57;Inne;25.3;37
2016-05-31 18:48:10;Ute;23.5;33
2016-05-31 18:48:56;Inne;25.4;37
2016-05-31 18:49:56;Inne;25.3;37
2016-05-31 18:50:09;Ute;23.5;33
2016-05-31 18:50:56;Inne;25.4;37
2016-05-31 18:51:09;Ute;23.5;33
2016-05-31 18:51:56;Inne;25.3;37
2016-05-31 18:52:09;Ute;23.7;33
2016-05-31 18:52:56;Inne;25.3;37
2016-05-31 18:53:09;Ute;23.5;33
2016-05-31 18:53:56;Inne;25.4;37
2016-05-31 18:54:56;Inne;25.3;37
2016-05-31 18:55:09;Ute;23.5;33
2016-05-31 18:55:55;Inne;25.3;37
2016-05-31 18:56:09;Ute;23.5;33
2016-05-31 18:56:55;Inne;25.3;37
2016-05-31 18:57:08;Ute;23.5;33
2016-05-31 18:57:55;Inne;25.3;37
2016-05-31 18:58:08;Ute;23.5;33
2016-05-31 18:58:55;Inne;25.3;37
2016-05-31 18:59:55;Inne;25.3;37
2016-05-31 19:00:08;Ute;23.5;33
2016-05-31 19:00:55;Inne;25.1;37
2016-05-31 19:01:08;Ute;23.3;33
2016-05-31 19:01:55;Inne;25.1;37
2016-05-31 19:02:08;Ute;23.3;33
2016-05-31 19:02:54;Inne;25.1;37
2016-05-31 19:03:08;Ute;23.3;33
2016-05-31 19:03:54;Inne;25.1;37
2016-05-31 19:04:54;Inne;25.1;37
2016-05-31 19:05:07;Ute;23.1;33
2016-05-31 19:05:54;Inne;25.1;37
2016-05-31 19:06:07;Ute;23.1;33
2016-05-31 19:06:54;Inne;25.1;37
2016-05-31 19:07:07;Ute;23.1;34
2016-05-31 19:07:54;Inne;25.1;37
2016-05-31 19:08:07;Ute;21.9;34
2016-05-31 19:08:54;Inne;25.1;37
2016-05-31 19:09:53;Inne;25.1;37
2016-05-31 19:10:07;Ute;21.9;34
2016-05-31 19:10:53;Inne;25.1;37
2016-05-31 19:11:06;Ute;21.9;34
2016-05-31 19:11:53;Inne;25.1;37
2016-05-31 19:12:06;Ute;23.8;34
2016-05-31 19:12:53;Inne;25.1;37
2016-05-31 19:13:06;Ute;23.8;34
2016-05-31 19:13:53;Inne;25.1;37
2016-05-31 19:14:53;Inne;25.1;37
2016-05-31 19:15:06;Ute;23.8;34
2016-05-31 19:15:53;Inne;25.1;37
2016-05-31 19:16:06;Ute;23.5;34
2016-05-31 19:16:52;Inne;25.1;37
2016-05-31 19:17:06;Ute;23.5;34
2016-05-31 19:17:52;Inne;25.1;37
2016-05-31 19:18:05;Ute;23.5;34
2016-05-31 19:18:52;Inne;25.1;37
2016-05-31 19:19:52;Inne;25.1;37
2016-05-31 19:20:05;Ute;23.5;34
2016-05-31 19:20:52;Inne;25.1;37
2016-05-31 19:21:05;Ute;23.5;34
2016-05-31 19:21:52;Inne;25.1;37
2016-05-31 19:22:05;Ute;23.5;34
2016-05-31 19:22:52;Inne;25.1;37
2016-05-31 19:23:05;Ute;23.5;34
2016-05-31 19:23:51;Inne;25.1;37
2016-05-31 19:24:51;Inne;25.1;37
2016-05-31 19:25:04;Ute;23.5;34
2016-05-31 19:25:51;Inne;25.1;37
2016-05-31 19:26:04;Ute;23.3;34
2016-05-31 19:26:51;Inne;25.1;37
2016-05-31 19:27:51;Inne;25.1;37
2016-05-31 19:28:04;Ute;23.0;34
2016-05-31 19:28:51;Inne;25.1;37
2016-05-31 19:29:51;Inne;25.1;36
2016-05-31 19:30:04;Ute;23.0;34
2016-05-31 19:30:50;Inne;25.1;36
2016-05-31 19:31:04;Ute;23.0;34
2016-05-31 19:31:50;Inne;25.1;36
2016-05-31 19:32:03;Ute;23.0;34
2016-05-31 19:32:50;Inne;25.1;37
2016-05-31 19:33:03;Ute;23.0;34
2016-05-31 19:33:50;Inne;25.1;36
2016-05-31 19:35:03;Ute;23.0;34
2016-05-31 19:35:50;Inne;25.1;36
2016-05-31 19:36:03;Ute;23.0;34
2016-05-31 19:36:50;Inne;25.1;36
2016-05-31 19:37:03;Ute;23.0;34
2016-05-31 19:37:49;Inne;25.1;36
2016-05-31 19:38:03;Ute;23.0;34
2016-05-31 19:38:49;Inne;25.1;36
2016-05-31 19:39:49;Inne;25.1;36
2016-05-31 19:40:02;Ute;22.9;34
2016-05-31 19:40:49;Inne;25.1;36
2016-05-31 19:41:02;Ute;22.9;34
2016-05-31 19:41:49;Inne;25.1;36
2016-05-31 19:42:02;Ute;22.9;34
2016-05-31 19:42:49;Inne;25.1;36
